File,N.sentences,N.words,N.syllables,Words.Per.Sentence,Syllables.Per.Word,Grade.Score
6211.txt,38,344,475,9.052631578947368,1.380813953488372,4.143604651162793
5730.txt,35,320,409,9.142857142857142,1.278125,2.9661607142857136
6239.txt,43,379,507,8.813953488372093,1.3377308707124012,3.54452659998773
1230.txt,46,911,1412,19.804347826086957,1.5499451152579582,10.225004533956952
4348.txt,44,457,709,10.386363636363637,1.5514223194748358,6.663601551621245
13549.txt,65,770,1136,11.846153846153847,1.4753246753246754,6.320369630369633
6761.txt,60,930,1377,15.5,1.4806451612903226,7.771612903225808
5268.txt,56,730,1016,13.035714285714286,1.3917808219178083,5.786585127201569
4162.txt,60,633,979,10.55,1.5466034755134281,6.668921011058455
2249.txt,64,615,865,9.609375,1.4065040650406504,4.6583104674796765
3609.txt,48,626,885,13.041666666666666,1.4137380191693292,6.047941959531421
8748.txt,51,858,1279,16.823529411764707,1.4906759906759908,8.39291786644728
1750.txt,39,394,527,10.102564102564102,1.3375634517766497,4.032223089938828
13217.txt,58,756,1161,13.03448275862069,1.5357142857142858,7.484532019704435
3812.txt,34,755,1199,22.205882352941178,1.5880794701986756,11.587573042462022
9495.txt,47,683,1051,14.53191489361702,1.5387994143484627,8.08996074888633
4827.txt,45,658,930,14.622222222222222,1.4133738601823709,6.644255994596421
7679.txt,36,712,1034,19.77777777777778,1.452247191011236,9.062072409488142
10246.txt,45,399,573,8.866666666666667,1.4360902255639099,4.725197994987472
11158.txt,63,849,1258,13.476190476190476,1.4817432273262663,7.015522463402323
11170.txt,47,662,1027,14.085106382978724,1.551359516616314,8.068382721604426
978.txt,52,749,1003,14.403846153846153,1.3391188251001336,5.685063674643114
8576.txt,65,1397,2184,21.49230769230769,1.5633500357909806,11.024607345410494
1552.txt,42,954,1386,22.714285714285715,1.4528301886792452,10.184824797843667
5734.txt,51,753,1149,14.764705882352942,1.5258964143426295,8.02616592453715
5913.txt,62,766,1080,12.35483870967742,1.4099216710182767,5.741914427693086
3392.txt,39,392,532,10.051282051282051,1.3571428571428572,4.243772893772896
1340.txt,48,964,1537,20.083333333333332,1.5943983402489628,10.85556708160443
4589.txt,44,431,578,9.795454545454545,1.3410672853828307,3.956866694790129
6605.txt,38,382,559,10.052631578947368,1.463350785340314,5.497539267015707
10642.txt,36,717,1094,19.916666666666668,1.5258019525801954,9.982796373779642
14424.txt,37,700,1055,18.91891891891892,1.5071428571428571,9.383474903474905
4006.txt,31,628,992,20.258064516129032,1.5796178343949046,10.747554961988907
9522.txt,56,872,1272,15.571428571428571,1.4587155963302751,7.539986893840105
6639.txt,41,396,569,9.658536585365853,1.4368686868686869,5.035294407489527
13411.txt,45,554,786,12.311111111111112,1.4187725631768953,5.829738467709586
3027.txt,54,571,807,10.574074074074074,1.4133099824868651,5.105205941493157
2339.txt,45,404,560,8.977777777777778,1.386138613861386,4.177991199119912
7533.txt,49,896,1366,18.285714285714285,1.5245535714285714,9.34830357142857
401.txt,56,650,962,11.607142857142858,1.48,6.284714285714287
4947.txt,55,674,971,12.254545454545454,1.4406528189910979,6.0664305368222315
372.txt,57,579,775,10.157894736842104,1.3385146804835923,4.06447322970639
12901.txt,60,848,1225,14.133333333333333,1.4445754716981132,6.826657232704402
10694.txt,38,620,876,16.31578947368421,1.4129032258064516,7.282258064516128
14380.txt,47,422,564,8.97872340425532,1.3364928909952607,3.5925310073610994
10858.txt,51,824,1322,16.15686274509804,1.604368932038835,9.481161241195512
7254.txt,46,318,433,6.913043478260869,1.3616352201257862,3.1042521192234105
8167.txt,34,713,1220,20.970588235294116,1.7110799438990183,12.569566867420182
3740.txt,70,754,1128,10.771428571428572,1.4960212201591512,6.156193255020842
4761.txt,46,913,1400,19.847826086956523,1.5334063526834611,10.046368874708325
2462.txt,47,624,905,13.27659574468085,1.4503205128205128,6.568888434260774
6604.txt,56,641,1011,11.446428571428571,1.577223088923557,7.37087530644083
2853.txt,54,750,1087,13.88888888888889,1.4493333333333334,6.789911111111113
7095.txt,44,507,727,11.522727272727273,1.4339250493096647,5.7089519454904085
2884.txt,60,794,1138,13.233333333333333,1.433249370277078,6.351009235936189
8417.txt,43,933,1406,21.697674418604652,1.5069667738478028,10.437324210473843
2933.txt,38,571,844,15.026315789473685,1.478108581436077,7.561681260945711
8588.txt,52,573,820,11.01923076923077,1.431064572425829,5.4838696469324795
5047.txt,40,411,620,10.275,1.508515815085158,6.114986618004867
12444.txt,68,1355,2163,19.926470588235293,1.596309963099631,10.818516388105056
3185.txt,44,865,1352,19.65909090909091,1.563005780346821,10.323922753547034
5286.txt,41,377,551,9.195121951219512,1.4615384615384615,5.150300187617258
12685.txt,51,892,1378,17.49019607843137,1.5448430493273542,9.2854224918667
11373.txt,49,941,1521,19.20408163265306,1.616365568544102,10.780664729228569
2516.txt,44,673,1066,15.295454545454545,1.5839524517087666,8.912911657436176
4167.txt,56,485,682,8.660714285714286,1.4061855670103092,4.294061119293076
9443.txt,32,757,1192,23.65625,1.5746367239101717,11.980088342140025
14221.txt,46,502,717,10.91304347826087,1.4282868525896415,5.4107413822969015
10721.txt,46,722,1066,15.695652173913043,1.4764542936288088,7.796508490906902
5509.txt,27,552,826,20.444444444444443,1.4963768115942029,9.836135265700484
4617.txt,34,742,1242,21.823529411764707,1.673854447439353,12.454423656254956
10084.txt,31,605,938,19.516129032258064,1.550413223140496,10.121005065315916
13599.txt,51,663,1028,13.0,1.55052790346908,7.646229260935147
5290.txt,53,847,1329,15.981132075471699,1.5690672963400236,8.997824285491525
1784.txt,36,322,433,8.944444444444445,1.34472049689441,3.6765907522429266
7120.txt,58,881,1265,15.189655172413794,1.4358683314415437,7.125315276527459
13002.txt,24,497,745,20.708333333333332,1.4989939637826961,9.967295439302479
12491.txt,56,594,875,10.607142857142858,1.473063973063973,5.822869167869168
748.txt,43,400,583,9.30232558139535,1.4575,5.143383720930235
9858.txt,20,560,973,28.0,1.7375,15.552500000000002
760.txt,40,748,1149,18.7,1.536096256684492,9.641935828877006
12532.txt,50,591,885,11.82,1.49746192893401,6.571650761421321
199.txt,37,1050,1907,28.37837837837838,1.8161904761904761,16.6248314028314
2104.txt,57,812,1246,14.24561403508772,1.5344827586206897,7.930229885057475
7054.txt,60,1110,1737,18.5,1.5648648648648649,9.905405405405407
13604.txt,42,383,563,9.119047619047619,1.4699738903394255,5.2209300012433175
8401.txt,89,1400,1942,15.730337078651685,1.3871428571428572,6.7558138041733535
9086.txt,32,500,780,15.625,1.56,8.755500000000001
12283.txt,49,679,898,13.857142857142858,1.3225331369661266,5.281605301914581
14194.txt,46,700,1088,15.217391304347826,1.5542857142857143,8.533180124223602
98.txt,61,1232,1835,20.19672131147541,1.489448051948052,9.66024111134767
12730.txt,45,413,602,9.177777777777777,1.4576271186440677,5.097555555555555
4011.txt,50,903,1427,18.06,1.5802879291251384,9.920197563676634
8603.txt,42,462,696,11.0,1.5064935064935066,6.366623376623377
13406.txt,36,690,1141,19.166666666666668,1.653623188405797,11.206086956521741
11211.txt,27,264,356,9.777777777777779,1.3484848484848484,4.037676767676768
4978.txt,55,901,1367,16.381818181818183,1.5172031076581576,8.53808757945717
3965.txt,59,752,1169,12.745762711864407,1.5545212765957446,7.596740894338261
1197.txt,39,633,1063,16.23076923076923,1.679304897314376,10.393490096001944
12916.txt,49,562,832,11.46938775510204,1.480427046263345,6.237406492846251
14383.txt,41,617,958,15.048780487804878,1.5526742301458671,8.450092501087088
4979.txt,53,554,752,10.452830188679245,1.3574007220216606,4.399403991553708
11576.txt,38,844,1434,22.210526315789473,1.6990521327014219,12.89881516587678
6175.txt,45,942,1389,20.933333333333334,1.4745222929936306,9.76402972399151
9093.txt,38,781,1251,20.55263157894737,1.6017925736235596,11.121152368758008
10481.txt,33,304,434,9.212121212121213,1.4276315789473684,4.75665869218501
11953.txt,29,583,929,20.103448275862068,1.5934819897084047,10.852397823386763
1430.txt,58,661,982,11.39655172413793,1.4856278366111952,6.271098127184519
5642.txt,49,596,830,12.16326530612245,1.3926174496644295,5.464926722366801
13163.txt,46,744,1048,16.17391304347826,1.4086021505376345,7.177592332865828
8400.txt,64,1205,1693,18.828125,1.404979253112033,8.143442686721993
5124.txt,39,781,1281,20.025641025641026,1.6402048655569783,11.374161003315937
10442.txt,40,875,1395,21.875,1.5942857142857143,11.535071428571431
11990.txt,48,935,1369,19.479166666666668,1.4641711229946524,9.089302584670232
775.txt,42,405,532,9.642857142857142,1.3135802469135802,3.5745326278659597
5905.txt,51,590,860,11.568627450980392,1.4576271186440677,6.006078431372547
10287.txt,34,452,651,13.294117647058824,1.4402654867256637,6.456897449245183
1222.txt,47,589,925,12.53191489361702,1.570458404074703,7.703536827655963
3353.txt,59,874,1342,14.813559322033898,1.5354691075514875,8.157688011480435
11600.txt,43,949,1464,22.069767441860463,1.5426765015806112,11.000094346558189
7121.txt,65,778,1094,11.96923076923077,1.4061696658097687,5.551109748862963
7647.txt,54,978,1476,18.11111111111111,1.50920245398773,9.100811179277436
5050.txt,30,919,1583,30.633333333333333,1.722524483133841,16.376455567645994
2717.txt,41,745,1103,18.170731707317074,1.4805369127516779,8.785213619250289
8979.txt,40,878,1401,21.95,1.5956719817767653,11.579929384965833
563.txt,32,633,1045,19.78125,1.65086887835703,11.407127764612955
6940.txt,52,993,1512,19.096153846153847,1.5226586102719033,9.63391006274692
7486.txt,44,699,1153,15.886363636363637,1.6494992846924177,9.910909741188714
7451.txt,45,1029,1518,22.866666666666667,1.4752186588921283,10.50691350826045
7445.txt,55,693,1027,12.6,1.481962481962482,6.685157287157288
8010.txt,37,906,1447,24.486486486486488,1.5971302428256071,12.561001730207028
1008.txt,42,724,1028,17.238095238095237,1.419889502762431,7.715172323072874
10046.txt,70,788,1171,11.257142857142858,1.486040609137056,6.222993473531545
4170.txt,44,972,1482,22.09090909090909,1.5246913580246915,10.795903479236816
11427.txt,51,570,880,11.176470588235293,1.543859649122807,6.874602683178534
7460.txt,60,992,1478,16.533333333333335,1.4899193548387097,8.273715053763443
3174.txt,52,1047,1510,20.134615384615383,1.4422158548233046,9.079300933068843
8009.txt,45,502,705,11.155555555555555,1.404382470119522,5.220824258521471
11382.txt,61,745,1020,12.21311475409836,1.3691275167785235,5.206688304543956
1788.txt,61,696,1028,11.40983606557377,1.4770114942528736,6.17447333710194
1950.txt,42,692,1066,16.476190476190474,1.5404624277456647,8.848409028351224
6959.txt,46,368,501,8.0,1.361413043478261,3.514673913043481
13754.txt,45,425,551,9.444444444444445,1.296470588235294,3.29724183006536
5713.txt,42,526,744,12.523809523809524,1.414448669201521,5.859541915625567
1575.txt,43,858,1305,19.953488372093023,1.520979020979021,9.939878028947799
8223.txt,53,712,1020,13.433962264150944,1.4325842696629214,6.4194000423998325
13998.txt,48,862,1353,17.958333333333332,1.5696055684454757,9.755512374323281
793.txt,39,391,614,10.025641025641026,1.5703324808184143,6.749666863400879
2726.txt,47,796,1289,16.93617021276596,1.6193467336683418,9.9540361381375
9101.txt,44,550,713,12.5,1.2963636363636364,4.457090909090912
6554.txt,47,958,1510,20.382978723404257,1.5762004175365345,10.754696841824728
11180.txt,45,866,1463,19.244444444444444,1.6893764434180139,11.657530921221454
2097.txt,51,1248,1806,24.470588235294116,1.4471153846153846,10.784785067873305
4579.txt,45,406,567,9.022222222222222,1.396551724137931,4.317754789272033
8357.txt,68,791,1185,11.632352941176471,1.4981036662452591,6.507917379341119
7064.txt,47,859,1222,18.27659574468085,1.4225844004656578,8.141602308473484
5115.txt,50,661,973,13.22,1.4720121028744326,6.803342813918309
7702.txt,52,863,1453,16.596153846153847,1.6836616454229432,10.583745877529193
10473.txt,52,530,790,10.192307692307692,1.490566037735849,5.871756168359941
5.txt,46,406,583,8.826086956521738,1.435960591133005,4.708248018847719
10301.txt,33,720,1177,21.818181818181817,1.6347222222222222,11.990631313131313
13813.txt,52,874,1314,16.807692307692307,1.5034324942791761,8.537426509417354
1617.txt,53,702,1087,13.245283018867925,1.5484330484330484,7.714717518679784
8155.txt,52,623,919,11.98076923076923,1.4751203852327448,6.369112853438697
2322.txt,46,773,1083,16.804347826086957,1.4010349288486417,7.327864334327018
432.txt,53,653,975,12.320754716981131,1.4931087289433385,6.710569793984224
6839.txt,52,922,1513,17.73076923076923,1.640997830802603,10.511466711163024
11591.txt,46,850,1386,18.47826086956522,1.6305882352941177,10.672680306905374
2445.txt,27,441,677,16.333333333333332,1.5351473922902494,8.731405895691612
4752.txt,59,845,1325,14.322033898305085,1.5680473372781065,8.35533146123759
9262.txt,49,777,1269,15.857142857142858,1.6332046332046333,9.707528957528961
4746.txt,38,829,1247,21.81578947368421,1.5042219541616406,10.449819059107359
12701.txt,55,631,921,11.472727272727273,1.4595879556259905,5.992774240023056
14199.txt,90,1795,2528,19.944444444444443,1.4083565459610028,8.607496131228725
11793.txt,66,879,1402,13.318181818181818,1.594994311717861,8.291841969179856
8381.txt,28,615,1027,21.964285714285715,1.6699186991869919,12.461469221835078
4550.txt,48,623,943,12.979166666666666,1.5136436597110754,7.203078517924023
10314.txt,55,975,1583,17.727272727272727,1.6235897435897435,10.30472261072261
10472.txt,37,950,1592,25.675675675675677,1.6757894736842105,13.941072546230444
779.txt,43,528,772,12.279069767441861,1.4621212121212122,6.329076814658212
11803.txt,48,940,1387,19.583333333333332,1.475531914893617,9.262943262411348
13782.txt,55,1149,1789,20.89090909090909,1.557006092254134,10.721217343144236
10274.txt,56,873,1300,15.589285714285714,1.4891179839633448,7.905520782196042
976.txt,42,383,538,9.119047619047619,1.4046997389033942,4.450695014298148
5048.txt,43,823,1372,19.13953488372093,1.6670716889428918,11.35446918534008
4430.txt,57,1269,1987,22.263157894736842,1.565799842395587,11.346438140267928
13741.txt,46,821,1315,17.847826086956523,1.6017052375152254,10.09229571572314
9128.txt,54,586,813,10.851851851851851,1.3873720136518772,4.904693464795855
5712.txt,39,662,943,16.974358974358974,1.4244712990936557,7.66901773956155
209.txt,49,816,1222,16.653061224489797,1.4975490196078431,8.409241696678674
12852.txt,36,706,1089,19.61111111111111,1.5424929178470255,10.063638652817122
9316.txt,38,609,872,16.026315789473685,1.431855500821018,7.395894909688014
5262.txt,31,543,758,17.516129032258064,1.3959484346224678,7.538320560803186
12885.txt,56,654,1049,11.678571428571429,1.6039755351681957,7.774768457841855
1010.txt,42,890,1291,21.19047619047619,1.450561797752809,9.579010165864101
8022.txt,20,439,658,21.95,1.498861047835991,10.43756036446469
1012.txt,32,264,344,8.25,1.303030303030303,2.9207575757575768
13555.txt,40,339,476,8.475,1.4041297935103245,4.199231563421833
8036.txt,41,886,1411,21.609756097560975,1.59255079006772,11.413806639872266
3639.txt,31,852,1346,27.483870967741936,1.57981220657277,13.495655005300623
7339.txt,33,723,1192,21.90909090909091,1.648686030428769,12.189949704514024
9499.txt,53,743,1084,14.018867924528301,1.458950201884253,6.952782193554942
12844.txt,38,663,1047,17.44736842105263,1.579185520361991,9.674389140271494
6796.txt,48,418,655,8.708333333333334,1.5669856459330143,6.209597288676235
3413.txt,48,501,764,10.4375,1.5249500998003993,6.370661177644713
13025.txt,54,555,777,10.277777777777779,1.4,4.835555555555555
974.txt,36,830,1255,23.055555555555557,1.5120481927710843,11.013279785809903
14010.txt,34,644,1066,18.941176470588236,1.65527950310559,11.139945195469494
2057.txt,33,630,1009,19.09090909090909,1.6015873015873017,10.563275613275614
6231.txt,43,328,492,7.627906976744186,1.5,5.008604651162795
12307.txt,46,563,907,12.23913043478261,1.61101243339254,8.070816279249364
6594.txt,51,1034,1666,20.274509803921568,1.6112185686653773,11.126692835741647
6580.txt,53,594,792,11.20754716981132,1.3333333333333333,4.402201257861638
3567.txt,48,856,1298,17.833333333333332,1.516355140186916,9.079657320872276
13637.txt,60,810,1120,13.5,1.382716049382716,5.856049382716048
9738.txt,53,886,1269,16.71698113207547,1.4322799097065462,7.6633557647259245
6423.txt,57,1073,1515,18.82456140350877,1.4119291705498602,8.224097545821685
2137.txt,60,598,802,9.966666666666667,1.3411371237458194,4.022751393534005
14170.txt,71,812,1191,11.43661971830986,1.4667487684729064,6.063550960938045
12501.txt,35,684,1125,19.542857142857144,1.644736842105263,11.244180451127821
2862.txt,72,1351,2138,18.76388888888889,1.5825314581791265,10.214148984291473
8397.txt,48,652,983,13.583333333333334,1.5076687116564418,7.362157464212682
12298.txt,52,956,1465,18.384615384615383,1.532426778242678,9.478789829417448
13804.txt,47,683,1060,14.53191489361702,1.5519765739385065,8.245451232048847
10882.txt,45,646,908,14.355555555555556,1.4055727554179567,6.450869625043001
3003.txt,33,666,1113,20.181818181818183,1.6711711711711712,11.79891072891073
1614.txt,53,574,840,10.830188679245284,1.4634146341463414,5.793764381040038
8156.txt,52,822,1258,15.807692307692308,1.5304136253041363,8.475803855511884
7503.txt,55,861,1340,15.654545454545454,1.556329849012776,8.72341949107803
10128.txt,38,673,1133,17.710526315789473,1.6835066864784547,11.005378900445766
13347.txt,53,570,804,10.754716981132075,1.4105263157894736,5.141002979145977
6147.txt,64,1305,1956,20.390625,1.4988505747126437,9.844874281609197
14414.txt,50,798,1268,15.96,1.5889724310776943,9.224674686716792
6812.txt,58,658,937,11.344827586206897,1.4240121580547112,5.524377947804215
13384.txt,54,961,1540,17.796296296296298,1.6024973985431843,10.08206189540217
1826.txt,48,767,1128,15.979166666666666,1.470664928292047,7.835929487179488
12925.txt,49,893,1338,18.224489795918366,1.498320268756999,9.01548529378157
8180.txt,48,732,1109,15.25,1.5150273224043715,8.082322404371585
11592.txt,55,534,762,9.709090909090909,1.4269662921348314,4.937656792645555
10115.txt,50,1137,1808,22.74,1.5901495162708883,11.814964291996485
9275.txt,44,972,1521,22.09090909090909,1.5648148148148149,11.26936026936027
13346.txt,39,572,903,14.666666666666666,1.5786713286713288,8.611655011655014
1601.txt,53,953,1431,17.9811320754717,1.5015739769150052,8.961403116276308
14429.txt,42,974,1405,23.19047619047619,1.442505133470226,10.243941527329618
381.txt,33,555,779,16.818181818181817,1.4036036036036037,7.363431613431615
11960.txt,35,680,1148,19.428571428571427,1.688235294117647,11.714033613445377
140.txt,64,1297,1952,20.265625,1.505011565150347,9.870073968774097
4547.txt,48,795,1373,16.5625,1.7270440251572328,11.082869496855349
13971.txt,51,1014,1661,19.88235294117647,1.6380670611439843,11.294485439146072
6581.txt,52,718,1028,13.807692307692308,1.4317548746518105,6.5516305978144445
975.txt,53,819,1211,15.452830188679245,1.4786324786324787,7.729938719561364
7338.txt,44,904,1525,20.545454545454547,1.6869469026548674,12.123246178600166
8779.txt,45,958,1548,21.288888888888888,1.615866388308977,11.567001159823707
4619.txt,50,894,1399,17.88,1.5648769574944073,9.669948098434006
8033.txt,54,871,1262,16.12962962962963,1.4489092996555684,7.636388995194967
9488.txt,52,757,1079,14.557692307692308,1.4253632760898283,6.761209734783055
2052.txt,25,436,697,17.44,1.598623853211009,9.90096146788991
9107.txt,52,692,902,13.307692307692308,1.3034682080924855,4.847847932414407
7894.txt,28,658,1039,23.5,1.5790273556231003,11.972522796352585
9113.txt,31,656,1158,21.161290322580644,1.7652439024390243,13.28116837136113
6208.txt,61,661,940,10.836065573770492,1.4220877458396368,5.308340318940505
8225.txt,41,672,1102,16.390243902439025,1.6398809523809523,9.988887921022066
5715.txt,41,307,437,7.487804878048781,1.4234527687296417,4.052108524668309
5926.txt,61,626,1000,10.262295081967213,1.597444089456869,7.159512386738598
5649.txt,55,588,816,10.690909090909091,1.3877551020408163,4.848055658627086
4557.txt,57,670,1004,11.75438596491228,1.498507462686567,6.5590547263681565
10313.txt,53,841,1364,15.867924528301886,1.6218787158145065,9.577980167365894
13626.txt,24,558,940,23.25,1.6845878136200716,13.123136200716846
8423.txt,52,566,796,10.884615384615385,1.4063604240282686,5.141206849687414
13140.txt,20,254,391,12.7,1.5393700787401574,7.400566929133859
13815.txt,41,658,1029,16.048780487804876,1.5638297872340425,8.961728074727557
5339.txt,62,1309,2019,21.112903225806452,1.5423987776928954,10.633208802582619
5311.txt,45,514,777,11.422222222222222,1.5116731517509727,6.588187635105925
385.txt,41,567,793,13.829268292682928,1.398589065255732,6.16847292123715
5305.txt,62,920,1394,14.838709677419354,1.5152173913043478,7.928274894810659
1188.txt,45,504,725,11.2,1.4384920634920635,5.640206349206352
3952.txt,56,650,970,11.607142857142858,1.4923076923076923,6.429945054945055
1837.txt,37,709,1173,19.16216216216216,1.6544428772919606,11.214047573666758
7275.txt,56,832,1181,14.857142857142858,1.4194711538461537,6.805473901098903
9264.txt,70,1520,2303,21.714285714285715,1.5151315789473685,10.539981203007521
5338.txt,50,655,910,13.1,1.3893129770992367,5.781893129770996
10110.txt,52,950,1490,18.26923076923077,1.568421052631579,9.859676113360326
12075.txt,53,835,1367,15.754716981132075,1.637125748502994,9.71487628516552
8387.txt,58,896,1382,15.448275862068966,1.5424107142857142,8.480791256157634
2866.txt,88,1234,1883,14.022727272727273,1.5259319286871962,7.744633122145281
4218.txt,50,764,1011,15.28,1.3232984293193717,5.831321465968589
7711.txt,55,704,1159,12.8,1.6463068181818181,8.700420454545455
6369.txt,42,393,614,9.357142857142858,1.5623409669211197,6.4013376953835
13974.txt,50,635,960,12.7,1.5118110236220472,7.0753700787401606
1599.txt,63,640,901,10.158730158730158,1.4078125,4.882504960317462
11622.txt,49,645,945,13.16326530612245,1.4651162790697674,6.700412909349787
3371.txt,48,1064,1788,22.166666666666668,1.6804511278195489,12.662656641604013
794.txt,47,770,1280,16.382978723404257,1.6623376623376624,10.251116330478037
10266.txt,60,920,1388,15.333333333333334,1.508695652173913,8.039275362318843
2053.txt,33,356,511,10.787878787878787,1.4353932584269662,5.44703438883214
233.txt,31,249,334,8.03225806451613,1.3413654618473896,3.2903705143153275
3826.txt,26,592,978,22.76923076923077,1.652027027027027,12.55622661122661
569.txt,53,550,841,10.377358490566039,1.529090909090909,6.396668953687826
1002.txt,50,680,1072,13.6,1.576470588235294,8.18035294117647
9338.txt,76,1516,2423,19.94736842105263,1.5982849604221636,10.84976253298153
11434.txt,44,348,440,7.909090909090909,1.264367816091954,2.3349947753396023
5502.txt,48,932,1521,19.416666666666668,1.6319742489270386,11.045629470672392
10064.txt,52,982,1592,18.884615384615383,1.6211812627291242,10.71609274635751
4152.txt,21,443,652,21.095238095238095,1.471783295711061,9.793233365580999
4146.txt,41,980,1595,23.902439024390244,1.6275510204081634,12.69802887008462
11408.txt,58,623,860,10.741379310344827,1.3804173354735152,4.780648696518515
1028.txt,51,1476,2180,28.941176470588236,1.4769647696476964,12.83583134066635
5528.txt,43,419,565,9.744186046511627,1.3484486873508352,4.024485208414276
6753.txt,54,966,1492,17.88888888888889,1.544513457556936,9.433036576949622
7303.txt,25,735,1168,29.4,1.5891156462585034,14.33356462585034
6784.txt,48,662,964,13.791666666666666,1.4561933534743203,6.833914904330317
12856.txt,42,311,426,7.404761904761905,1.369774919614148,3.387153575256473
10933.txt,41,387,591,9.439024390243903,1.5271317829457365,6.016984307052375
2045.txt,35,671,1150,19.17142857142857,1.713859910581222,11.918689802001278
7883.txt,66,1294,2050,19.606060606060606,1.5842349304482226,10.554275209592056
8554.txt,61,794,1089,13.01639344262295,1.371536523929471,5.540360490564478
1216.txt,43,436,591,10.13953488372093,1.3555045871559632,4.257977384254321
7115.txt,54,1487,2377,27.537037037037038,1.5985205110961669,13.736616105008846
2131.txt,48,603,861,12.5625,1.427860696517413,6.032506218905475
3549.txt,55,796,1192,14.472727272727273,1.4974874371859297,7.579988122430333
5845.txt,42,829,1223,19.738095238095237,1.4752714113389627,9.318678844275954
13194.txt,57,849,1420,14.894736842105264,1.6725559481743226,9.80616018845701
13369.txt,58,723,1038,12.46551724137931,1.4356846473029046,6.087975389898414
2327.txt,38,608,914,16.0,1.5032894736842106,8.228815789473689
10106.txt,52,956,1573,18.384615384615383,1.645397489539749,10.811844222722886
2441.txt,53,731,1067,13.79245283018868,1.4596443228454172,6.874935085047621
5460.txt,47,350,420,7.446808510638298,1.2,1.3997872340425523
7505.txt,47,898,1428,19.106382978723403,1.5902004454342984,10.434790788039617
437.txt,52,909,1421,17.48076923076923,1.5632563256325633,9.499116950156555
10853.txt,49,729,1084,14.877551020408163,1.4869684499314129,7.6096970969457765
351.txt,33,290,400,8.787878787878787,1.3793103448275863,4.0252560083594595
378.txt,42,751,1202,17.88095238095238,1.600532623169108,10.09104685815738
10649.txt,48,461,655,9.604166666666666,1.420824295010846,4.825310014461316
10891.txt,44,512,746,11.636363636363637,1.45703125,6.024786931818184
7276.txt,54,684,945,12.666666666666666,1.381578947368421,5.525964912280703
6140.txt,46,668,1016,14.521739130434783,1.5209580838323353,7.875566258786776
4031.txt,33,684,1010,20.727272727272727,1.476608187134503,9.710340244550771
12062.txt,57,855,1330,15.0,1.5555555555555556,8.465555555555557
2332.txt,51,957,1543,18.764705882352942,1.612330198537095,10.566084578031838
2859.txt,36,538,831,14.944444444444445,1.5446096654275092,8.3152829409335
4582.txt,58,1152,1674,19.862068965517242,1.453125,9.104461206896556
6418.txt,27,438,675,16.22222222222222,1.5410958904109588,8.759375951293762
8353.txt,30,895,1387,29.833333333333332,1.5497206703910615,14.033370577281193
7074.txt,32,411,570,12.84375,1.3868613138686132,5.655588503649636
3212.txt,54,871,1274,16.12962962962963,1.462686567164179,7.798960751796574
11806.txt,43,888,1383,20.651162790697676,1.5574324324324325,10.63514456316782
797.txt,45,635,917,14.11111111111111,1.4440944881889763,6.812537182852143
7672.txt,44,788,1254,17.90909090909091,1.5913705583756346,9.993627134287035
5717.txt,50,511,778,10.22,1.522504892367906,6.259157729941293
3400.txt,25,563,862,22.52,1.5310834813499112,11.034385079928956
783.txt,43,506,695,11.767441860465116,1.3735177865612649,5.089137788399672
7666.txt,114,1904,2836,16.70175438596491,1.4894957983193278,8.332717086834737
2736.txt,112,1212,1679,10.821428571428571,1.3853135313531353,4.868842527109855
1559.txt,61,667,899,10.934426229508198,1.3478260869565217,4.469429793300073
11609.txt,23,432,647,18.782608695652176,1.4976851851851851,9.22007648953301
13591.txt,55,912,1308,16.581818181818182,1.4342105263157894,7.634775119617224
1954.txt,38,768,1213,20.210526315789473,1.5794270833333333,10.727239583333333
3616.txt,48,770,1140,16.041666666666668,1.4805194805194806,7.9759632034632055
6752.txt,60,650,946,10.833333333333334,1.4553846153846153,5.700205128205127
14567.txt,41,947,1558,23.097560975609756,1.64519535374868,12.600378344966135
11322.txt,50,817,1241,16.34,1.5189718482252141,8.543067809057526
11444.txt,25,497,857,19.88,1.7243460764587526,12.311683702213283
9374.txt,56,926,1388,16.535714285714285,1.4989200863930885,8.380828448009872
10766.txt,40,448,652,11.2,1.4553571428571428,5.839214285714288
519.txt,47,388,547,8.25531914893617,1.4097938144329898,4.182588286905027
1099.txt,63,825,1259,13.095238095238095,1.5260606060606061,7.393705627705632
1270.txt,53,946,1635,17.849056603773583,1.7283298097251585,11.586933264190833
8526.txt,46,964,1587,20.956521739130434,1.646265560165975,11.79941187082807
3473.txt,46,480,750,10.434782608695652,1.5625,6.81271739130435
6245.txt,66,1444,2295,21.87878787878788,1.5893351800554016,11.478094518593135
12367.txt,53,753,1179,14.20754716981132,1.5657370517928286,8.284565135683682
8283.txt,43,419,587,9.744186046511627,1.4009546539379476,4.644055614142204
13086.txt,49,902,1414,18.408163265306122,1.5676274944567627,9.90310647540613
11849.txt,45,683,1018,15.177777777777777,1.4904831625183017,7.765256873271515
11861.txt,50,641,990,12.82,1.5444617784711387,7.506248985959438
13904.txt,49,694,1057,14.16326530612245,1.5230547550432276,7.764086925836619
5638.txt,25,213,288,8.52,1.352112676056338,3.6025295774647894
2157.txt,38,708,1146,18.63157894736842,1.61864406779661,10.59
20.txt,47,927,1471,19.72340425531915,1.586839266450917,10.629596961142099
135.txt,30,755,1274,25.166666666666668,1.6874172185430463,13.88485651214128
